read_id	my_status	my_rname	my_pos	my_mismatches	my_num_hits
ILLUMINA-075005_0053_FC:3:1:5202:1316#0	unique	2R	9199584	0	1
ILLUMINA-075005_0053_FC:3:1:5456:1313#0	unique	3R	30172895	1	1
ILLUMINA-075005_0053_FC:3:1:5910:1310#0	multi				2
ILLUMINA-075005_0053_FC:3:1:5951:1317#0	unique	2L	14617182	0	1
ILLUMINA-075005_0053_FC:3:1:6655:1311#0	unique	2L	6047531	1	1
ILLUMINA-075005_0053_FC:3:1:6854:1312#0	unique	X	2271833	1	1
ILLUMINA-075005_0053_FC:3:1:6932:1309#0	unique	X	9159653	0	1
ILLUMINA-075005_0053_FC:3:1:7515:1309#0	unique	X	9154529	1	1
ILLUMINA-075005_0053_FC:3:1:7774:1315#0	unique	3L	3908076	0	1
ILLUMINA-075005_0053_FC:3:1:8743:1310#0	unique	2L	13933122	0	1
ILLUMINA-075005_0053_FC:3:1:9315:1309#0	unique	X	15868968	0	1
ILLUMINA-075005_0053_FC:3:1:9461:1311#0	unique	3R	25684289	0	1
ILLUMINA-075005_0053_FC:3:1:9487:1309#0	unique	3L	7240517	1	1
ILLUMINA-075005_0053_FC:3:1:9752:1316#0	unique	3L	8641003	0	1
ILLUMINA-075005_0053_FC:3:1:9983:1312#0	unique	X	13593896	0	1
ILLUMINA-075005_0053_FC:3:1:10563:1310#0	unique	2R	16793185	0	1
ILLUMINA-075005_0053_FC:3:1:10686:1309#0	unique	X	1482739	1	1
ILLUMINA-075005_0053_FC:3:1:10981:1308#0	unique	3L	9428916	0	1
ILLUMINA-075005_0053_FC:3:1:11803:1311#0	unique	2R	13509152	0	1
ILLUMINA-075005_0053_FC:3:1:12269:1306#0	unique	2R	17408431	1	1
ILLUMINA-075005_0053_FC:3:1:12304:1307#0	unique	3R	27697667	0	1
ILLUMINA-075005_0053_FC:3:1:12534:1317#0	unique	3L	9049411	0	1
ILLUMINA-075005_0053_FC:3:1:12581:1316#0	unique	2R	8221150	1	1
ILLUMINA-075005_0053_FC:3:1:12689:1308#0	unique	3R	30208240	0	1
ILLUMINA-075005_0053_FC:3:1:13107:1313#0	unique	3L	19538100	1	1
ILLUMINA-075005_0053_FC:3:1:13152:1316#0	unique	3R	25684206	0	1
ILLUMINA-075005_0053_FC:3:1:13398:1306#0	unique	2L	13921079	0	1
ILLUMINA-075005_0053_FC:3:1:13604:1317#0	unique	3L	17466329	0	1
ILLUMINA-075005_0053_FC:3:1:14003:1312#0	unique	3R	17545364	0	1
ILLUMINA-075005_0053_FC:3:1:15076:1315#0	unique	3R	11765139	2	1
ILLUMINA-075005_0053_FC:3:1:15369:1309#0	unique	3L	23094918	1	1
ILLUMINA-075005_0053_FC:3:1:15556:1315#0	unique	X	5673293	0	1
ILLUMINA-075005_0053_FC:3:1:15654:1316#0	unique	X	5722452	1	1
ILLUMINA-075005_0053_FC:3:1:15940:1315#0	unique	3R	13679827	0	1
ILLUMINA-075005_0053_FC:3:1:16106:1313#0	unique	2R	17525900	0	1
ILLUMINA-075005_0053_FC:3:1:16166:1314#0	unique	2L	10409829	0	1
ILLUMINA-075005_0053_FC:3:1:16575:1316#0	unique	2L	21678572	0	1
ILLUMINA-075005_0053_FC:3:1:17414:1317#0	unique	3R	21626770	0	1
ILLUMINA-075005_0053_FC:3:1:17715:1307#0	unique	3R	27658784	0	1
ILLUMINA-075005_0053_FC:3:1:19028:1315#0	unique	3R	12355507	0	1
ILLUMINA-075005_0053_FC:3:1:19162:1316#0	unique	X	10781892	0	1
ILLUMINA-075005_0053_FC:3:1:19403:1311#0	unique	3R	5624932	0	1
ILLUMINA-075005_0053_FC:3:1:1281:1327#0	unique	3R	5624998	1	1
ILLUMINA-075005_0053_FC:3:1:1362:1325#0	unique	X	1672726	1	1
ILLUMINA-075005_0053_FC:3:1:1529:1321#0	unique	2R	22801493	0	1
ILLUMINA-075005_0053_FC:3:1:1743:1323#0	unique	2L	4480468	0	1
ILLUMINA-075005_0053_FC:3:1:1811:1318#0	unique	3L	16585963	0	1
ILLUMINA-075005_0053_FC:3:1:2326:1327#0	unique	2L	21679824	0	1
ILLUMINA-075005_0053_FC:3:1:2587:1324#0	unique	2L	13922233	0	1
ILLUMINA-075005_0053_FC:3:1:2848:1324#0	unique	X	1482211	0	1
ILLUMINA-075005_0053_FC:3:1:2968:1323#0	unique	2R	11580290	0	1
ILLUMINA-075005_0053_FC:3:1:3369:1325#0	unique	3L	1566962	0	1
ILLUMINA-075005_0053_FC:3:1:3835:1325#0	unique	3R	25258568	0	1
ILLUMINA-075005_0053_FC:3:1:4110:1321#0	unique	2R	12414948	0	1
ILLUMINA-075005_0053_FC:3:1:4273:1324#0	unique	X	13593675	0	1
ILLUMINA-075005_0053_FC:3:1:4299:1320#0	unique	3L	5562734	0	1
ILLUMINA-075005_0053_FC:3:1:4417:1322#0	unique	4	1033710	0	1
ILLUMINA-075005_0053_FC:3:1:4502:1321#0	unique	3L	8327165	0	1
ILLUMINA-075005_0053_FC:3:1:4541:1328#0	unique	3R	13209088	0	1
ILLUMINA-075005_0053_FC:3:1:4608:1327#0	unique	2L	13945287	0	1
ILLUMINA-075005_0053_FC:3:1:5103:1326#0	unique	2R	24085182	1	1
ILLUMINA-075005_0053_FC:3:1:5979:1319#0	unique	3L	21705410	1	1
ILLUMINA-075005_0053_FC:3:1:6239:1321#0	unique	3R	15245045	0	1
ILLUMINA-075005_0053_FC:3:1:6555:1319#0	unique	3R	24326253	0	1
ILLUMINA-075005_0053_FC:3:1:7115:1320#0	unique	2R	22800709	0	1
ILLUMINA-075005_0053_FC:3:1:7553:1326#0	unique	3R	22029230	0	1
ILLUMINA-075005_0053_FC:3:1:7654:1328#0	unique	2R	18145192	0	1
ILLUMINA-075005_0053_FC:3:1:7723:1318#0	unique	X	9967426	0	1
ILLUMINA-075005_0053_FC:3:1:8462:1324#0	unique	2R	8591864	1	1
ILLUMINA-075005_0053_FC:3:1:8626:1317#0	unique	X	5673240	0	1
ILLUMINA-075005_0053_FC:3:1:8792:1318#0	unique	3L	10885717	0	1
ILLUMINA-075005_0053_FC:3:1:9102:1323#0	unique	2L	8363954	0	1
ILLUMINA-075005_0053_FC:3:1:9178:1319#0	unique	3L	11121895	0	1
ILLUMINA-075005_0053_FC:3:1:9567:1325#0	unique	2L	11003087	0	1
ILLUMINA-075005_0053_FC:3:1:9793:1325#0	unique	2R	19443430	1	1
ILLUMINA-075005_0053_FC:3:1:10608:1320#0	unique	2L	13922101	0	1
ILLUMINA-075005_0053_FC:3:1:10678:1327#0	unique	X	8069133	0	1
ILLUMINA-075005_0053_FC:3:1:11061:1320#0	unique	2R	17408530	1	1
ILLUMINA-075005_0053_FC:3:1:11846:1324#0	unique	3R	27918073	0	1
ILLUMINA-075005_0053_FC:3:1:11887:1325#0	unique	2R	21012977	0	1
ILLUMINA-075005_0053_FC:3:1:12449:1318#0	unique	3R	7088262	0	1
ILLUMINA-075005_0053_FC:3:1:12688:1328#0	unique	3L	3177392	2	1
ILLUMINA-075005_0053_FC:3:1:12881:1321#0	unique	2L	13922215	2	1
ILLUMINA-075005_0053_FC:3:1:14083:1320#0	unique	2L	13945665	0	1
ILLUMINA-075005_0053_FC:3:1:14361:1318#0	unique	2R	6695993	0	1
ILLUMINA-075005_0053_FC:3:1:15166:1318#0	unique	3R	25246283	0	1
ILLUMINA-075005_0053_FC:3:1:15233:1322#0	unique	3L	17475474	0	1
ILLUMINA-075005_0053_FC:3:1:15304:1329#0	unique	2L	13945823	1	1
ILLUMINA-075005_0053_FC:3:1:15348:1328#0	unique	3R	31217841	0	1
ILLUMINA-075005_0053_FC:3:1:16266:1323#0	unique	X	3853667	0	1
ILLUMINA-075005_0053_FC:3:1:16411:1319#0	unique	3R	31745239	0	1
ILLUMINA-075005_0053_FC:3:1:16693:1326#0	unique	2L	4479849	1	1
ILLUMINA-075005_0053_FC:3:1:16877:1325#0	unique	2R	22640605	0	1
ILLUMINA-075005_0053_FC:3:1:17194:1326#0	unique	2L	6977913	1	1
ILLUMINA-075005_0053_FC:3:1:17295:1321#0	unique	3R	22026759	0	1
ILLUMINA-075005_0053_FC:3:1:17633:1327#0	unique	2L	21171976	0	1
ILLUMINA-075005_0053_FC:3:1:17659:1329#0	unique	3R	30172913	1	1
ILLUMINA-075005_0053_FC:3:1:18200:1320#0	unique	2R	15544949	1	1
ILLUMINA-075005_0053_FC:3:1:18492:1319#0	unique	2L	22536139	0	1
ILLUMINA-075005_0053_FC:3:1:18888:1324#0	unique	3L	8326901	2	1
ILLUMINA-075005_0053_FC:3:1:19415:1323#0	unique	3L	12528327	2	1
ILLUMINA-075005_0053_FC:3:1:19550:1322#0	unique	X	6360600	0	1
ILLUMINA-075005_0053_FC:3:1:1045:1339#0	unique	2R	7823281	0	1
ILLUMINA-075005_0053_FC:3:1:1914:1338#0	unique	2L	8430686	0	1
ILLUMINA-075005_0053_FC:3:1:2087:1335#0	unique	2L	8161884	0	1
ILLUMINA-075005_0053_FC:3:1:2108:1337#0	unique	X	13596615	0	1
ILLUMINA-075005_0053_FC:3:1:2569:1340#0	unique	3L	1667578	0	1
ILLUMINA-075005_0053_FC:3:1:2795:1337#0	unique	2R	12871139	0	1
ILLUMINA-075005_0053_FC:3:1:3170:1340#0	unique	3R	24660207	1	1
ILLUMINA-075005_0053_FC:3:1:3222:1334#0	unique	3R	18165806	1	1
ILLUMINA-075005_0053_FC:3:1:3556:1339#0	unique	3R	29729663	1	1
ILLUMINA-075005_0053_FC:3:1:3590:1330#0	unique	3R	27050286	1	1
ILLUMINA-075005_0053_FC:3:1:4235:1337#0	unique	3L	8327893	1	1
ILLUMINA-075005_0053_FC:3:1:4627:1336#0	unique	3L	19811680	0	1
ILLUMINA-075005_0053_FC:3:1:4719:1335#0	unique	3L	13024522	1	1
ILLUMINA-075005_0053_FC:3:1:4880:1336#0	unique	2L	562228	0	1
ILLUMINA-075005_0053_FC:3:1:5052:1331#0	unique	3R	8777475	0	1
ILLUMINA-075005_0053_FC:3:1:5951:1339#0	unique	3R	31216905	0	1
ILLUMINA-075005_0053_FC:3:1:6123:1332#0	unique	3L	5569204	1	1
ILLUMINA-075005_0053_FC:3:1:6693:1336#0	unique	2L	10409913	0	1
ILLUMINA-075005_0053_FC:3:1:7277:1331#0	unique	X	17923648	1	1
ILLUMINA-075005_0053_FC:3:1:7429:1338#0	unique	2L	8042461	0	1
ILLUMINA-075005_0053_FC:3:1:7678:1336#0	unique	3L	1791355	1	1
ILLUMINA-075005_0053_FC:3:1:7818:1332#0	unique	X	624890	0	1
ILLUMINA-075005_0053_FC:3:1:8263:1338#0	unique	3R	15278148	0	1
ILLUMINA-075005_0053_FC:3:1:8480:1337#0	unique	2R	8591864	1	1
ILLUMINA-075005_0053_FC:3:1:8655:1332#0	unique	2L	13370354	0	1
ILLUMINA-075005_0053_FC:3:1:8675:1330#0	unique	3R	31763423	0	1
ILLUMINA-075005_0053_FC:3:1:8917:1334#0	unique	2L	6046782	0	1
ILLUMINA-075005_0053_FC:3:1:9293:1332#0	unique	2R	16014337	1	1
ILLUMINA-075005_0053_FC:3:1:9847:1335#0	unique	2R	9396740	1	1
ILLUMINA-075005_0053_FC:3:1:9895:1338#0	unique	2R	23707333	0	1
ILLUMINA-075005_0053_FC:3:1:10325:1339#0	unique	3R	30172940	1	1
ILLUMINA-075005_0053_FC:3:1:10423:1340#0	unique	3L	11823699	0	1
ILLUMINA-075005_0053_FC:3:1:10618:1338#0	unique	3R	15441729	0	1
ILLUMINA-075005_0053_FC:3:1:11093:1331#0	unique	3R	20823139	0	1
ILLUMINA-075005_0053_FC:3:1:11148:1338#0	unique	X	628554	0	1
ILLUMINA-075005_0053_FC:3:1:11294:1330#0	unique	3R	27050425	0	1
ILLUMINA-075005_0053_FC:3:1:11316:1333#0	unique	3R	18247800	0	1
ILLUMINA-075005_0053_FC:3:1:11511:1341#0	unique	2L	561419	0	1
ILLUMINA-075005_0053_FC:3:1:11587:1332#0	unique	3L	13016726	1	1
ILLUMINA-075005_0053_FC:3:1:12374:1339#0	unique	2L	16785366	1	1
ILLUMINA-075005_0053_FC:3:1:12414:1340#0	unique	X	5673054	0	1
ILLUMINA-075005_0053_FC:3:1:12613:1330#0	unique	X	18796100	0	1
ILLUMINA-075005_0053_FC:3:1:13035:1339#0	unique	3L	9050221	0	1
ILLUMINA-075005_0053_FC:3:1:13123:1341#0	unique	2L	5531241	1	1
ILLUMINA-075005_0053_FC:3:1:13752:1338#0	unique	3R	20626305	0	1
ILLUMINA-075005_0053_FC:3:1:14478:1340#0	unique	3R	4380898	0	1
ILLUMINA-075005_0053_FC:3:1:14826:1332#0	unique	3R	15441151	0	1
ILLUMINA-075005_0053_FC:3:1:14907:1336#0	unique	2L	6061697	0	1
ILLUMINA-075005_0053_FC:3:1:14996:1340#0	unique	2R	16133001	0	1
ILLUMINA-075005_0053_FC:3:1:15395:1339#0	unique	2L	13922137	1	1
ILLUMINA-075005_0053_FC:3:1:16011:1335#0	unique	2R	22927017	0	1
ILLUMINA-075005_0053_FC:3:1:16396:1336#0	unique	2L	4228416	1	1
ILLUMINA-075005_0053_FC:3:1:16507:1341#0	unique	2R	19443353	0	1
ILLUMINA-075005_0053_FC:3:1:16535:1335#0	unique	3L	17425992	0	1
ILLUMINA-075005_0053_FC:3:1:16844:1330#0	unique	X	19698585	0	1
ILLUMINA-075005_0053_FC:3:1:17817:1336#0	unique	X	6741844	1	1
ILLUMINA-075005_0053_FC:3:1:18014:1333#0	unique	3L	17475676	0	1
ILLUMINA-075005_0053_FC:3:1:18277:1333#0	unique	3R	7088117	0	1
ILLUMINA-075005_0053_FC:3:1:18300:1340#0	unique	2R	24971089	0	1
ILLUMINA-075005_0053_FC:3:1:18349:1338#0	unique	2L	13921681	0	1
ILLUMINA-075005_0053_FC:3:1:19272:1339#0	unique	3R	27588051	0	1
ILLUMINA-075005_0053_FC:3:1:19468:1330#0	unique	3R	9679268	0	1
ILLUMINA-075005_0053_FC:3:1:19675:1331#0	unique	2R	17408297	0	1
ILLUMINA-075005_0053_FC:3:1:19715:1332#0	unique	3L	9049441	1	1
ILLUMINA-075005_0053_FC:3:1:1219:1352#0	unique	2R	13958676	1	1
ILLUMINA-075005_0053_FC:3:1:1237:1347#0	unique	3R	5625047	0	1
ILLUMINA-075005_0053_FC:3:1:2018:1343#0	unique	2R	23071039	1	1
ILLUMINA-075005_0053_FC:3:1:2360:1341#0	unique	3R	5400764	0	1
ILLUMINA-075005_0053_FC:3:1:2751:1343#0	unique	2L	10847358	0	1
ILLUMINA-075005_0053_FC:3:1:2953:1345#0	unique	2L	7744024	0	1
ILLUMINA-075005_0053_FC:3:1:3696:1345#0	unique	3L	7144789	0	1
ILLUMINA-075005_0053_FC:3:1:4204:1351#0	unique	3L	7240667	0	1
ILLUMINA-075005_0053_FC:3:1:4705:1352#0	unique	2L	18660550	0	1
ILLUMINA-075005_0053_FC:3:1:5810:1352#0	unique	3L	20800001	1	1
ILLUMINA-075005_0053_FC:3:1:5835:1350#0	unique	2L	10234122	0	1
ILLUMINA-075005_0053_FC:3:1:6081:1347#0	unique	2R	17408255	0	1
ILLUMINA-075005_0053_FC:3:1:6349:1351#0	unique	2L	6927115	0	1
ILLUMINA-075005_0053_FC:3:1:6457:1342#0	unique	X	6677378	0	1
ILLUMINA-075005_0053_FC:3:1:6747:1346#0	unique	3L	14870688	0	1
ILLUMINA-075005_0053_FC:3:1:8133:1345#0	unique	2R	18417695	0	1
ILLUMINA-075005_0053_FC:3:1:8376:1350#0	unique	2L	22536139	0	1
ILLUMINA-075005_0053_FC:3:1:8754:1341#0	unique	3R	9400405	0	1
ILLUMINA-075005_0053_FC:3:1:8881:1352#0	unique	3L	2588768	2	1
ILLUMINA-075005_0053_FC:3:1:8991:1349#0	unique	2R	17094077	0	1
ILLUMINA-075005_0053_FC:3:1:9536:1341#0	unique	2L	13933126	0	1
ILLUMINA-075005_0053_FC:3:1:10065:1345#0	unique	3R	16339535	0	1
ILLUMINA-075005_0053_FC:3:1:10160:1351#0	unique	2R	10306216	0	1
ILLUMINA-075005_0053_FC:3:1:10396:1351#0	unique	2R	23548546	1	1
ILLUMINA-075005_0053_FC:3:1:11234:1346#0	unique	2L	18832974	0	1
ILLUMINA-075005_0053_FC:3:1:11682:1351#0	unique	2R	10304726	0	1
ILLUMINA-075005_0053_FC:3:1:11734:1344#0	unique	3R	7088594	0	1
ILLUMINA-075005_0053_FC:3:1:12038:1346#0	unique	2L	8363947	0	1
ILLUMINA-075005_0053_FC:3:1:12928:1345#0	unique	3L	9049653	0	1
ILLUMINA-075005_0053_FC:3:1:13097:1350#0	unique	2L	4228318	0	1
ILLUMINA-075005_0053_FC:3:1:13688:1343#0	unique	3R	15244412	0	1
ILLUMINA-075005_0053_FC:3:1:13974:1347#0	multi				2
ILLUMINA-075005_0053_FC:3:1:14058:1341#0	unique	3R	31742597	0	1
ILLUMINA-075005_0053_FC:3:1:14259:1344#0	unique	2R	17409143	0	1
ILLUMINA-075005_0053_FC:3:1:14439:1348#0	unique	3R	26053029	1	1
ILLUMINA-075005_0053_FC:3:1:14558:1343#0	unique	3R	30172725	0	1
ILLUMINA-075005_0053_FC:3:1:15032:1351#0	unique	3R	8942007	1	1
ILLUMINA-075005_0053_FC:3:1:15509:1346#0	unique	2L	13272944	0	1
ILLUMINA-075005_0053_FC:3:1:15732:1351#0	unique	3R	6458648	1	1
ILLUMINA-075005_0053_FC:3:1:15882:1350#0	unique	3R	30172917	1	1
ILLUMINA-075005_0053_FC:3:1:16373:1346#0	unique	2R	18144749	0	1
ILLUMINA-075005_0053_FC:3:1:16684:1353#0	unique	3R	29201226	2	1
ILLUMINA-075005_0053_FC:3:1:16823:1350#0	unique	2R	12921161	0	1
ILLUMINA-075005_0053_FC:3:1:17360:1349#0	unique	2R	24903488	0	1
ILLUMINA-075005_0053_FC:3:1:17548:1346#0	unique	3L	2372689	2	1
ILLUMINA-075005_0053_FC:3:1:17956:1346#0	unique	3R	22487922	0	1
ILLUMINA-075005_0053_FC:3:1:18051:1351#0	unique	X	4370238	0	1
ILLUMINA-075005_0053_FC:3:1:18380:1351#0	unique	2R	7017192	1	1
ILLUMINA-075005_0053_FC:3:1:18891:1352#0	unique	3R	30173070	0	1
ILLUMINA-075005_0053_FC:3:1:18977:1351#0	unique	X	764473	0	1
ILLUMINA-075005_0053_FC:3:1:19304:1349#0	unique	X	11111213	1	1
ILLUMINA-075005_0053_FC:3:1:19500:1350#0	unique	3R	26044454	0	1
ILLUMINA-075005_0053_FC:3:1:1869:1364#0	unique	3R	31742722	0	1
ILLUMINA-075005_0053_FC:3:1:1977:1360#0	unique	2R	24903490	0	1
ILLUMINA-075005_0053_FC:3:1:2587:1357#0	unique	2L	9896977	1	1
ILLUMINA-075005_0053_FC:3:1:2870:1353#0	unique	3R	8783060	0	1
ILLUMINA-075005_0053_FC:3:1:3769:1355#0	unique	2R	17408744	2	1
ILLUMINA-075005_0053_FC:3:1:4378:1356#0	unique	2R	22800615	1	1
ILLUMINA-075005_0053_FC:3:1:4513:1364#0	multi				10
ILLUMINA-075005_0053_FC:3:1:4585:1359#0	unique	X	11112152	0	1
ILLUMINA-075005_0053_FC:3:1:4649:1359#0	unique	X	16286740	0	1
ILLUMINA-075005_0053_FC:3:1:4843:1354#0	unique	3R	29220938	0	1
ILLUMINA-075005_0053_FC:3:1:4870:1361#0	unique	3R	25684081	0	1
ILLUMINA-075005_0053_FC:3:1:5109:1362#0	unique	3L	19536991	0	1
ILLUMINA-075005_0053_FC:3:1:5460:1357#0	unique	2L	13933354	1	1
ILLUMINA-075005_0053_FC:3:1:5530:1353#0	unique	3L	1667571	0	1
ILLUMINA-075005_0053_FC:3:1:6403:1364#0	unique	3R	20578609	0	1
ILLUMINA-075005_0053_FC:3:1:6688:1357#0	unique	3L	19097004	0	1
ILLUMINA-075005_0053_FC:3:1:6887:1356#0	unique	3R	15441388	1	1
ILLUMINA-075005_0053_FC:3:1:7003:1364#0	unique	3R	27050460	1	1
ILLUMINA-075005_0053_FC:3:1:7226:1357#0	unique	X	4648580	0	1
ILLUMINA-075005_0053_FC:3:1:7358:1358#0	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8345:1355#0	unique	3L	4207760	1	1
ILLUMINA-075005_0053_FC:3:1:8814:1361#0	unique	2R	17572334	1	1
ILLUMINA-075005_0053_FC:3:1:9321:1356#0	unique	2L	21171958	0	1
ILLUMINA-075005_0053_FC:3:1:9359:1356#0	unique	3L	1331339	0	1
ILLUMINA-075005_0053_FC:3:1:9869:1358#0	unique	3R	9432115	0	1
ILLUMINA-075005_0053_FC:3:1:9925:1363#0	unique	3L	21986815	0	1
ILLUMINA-075005_0053_FC:3:1:10217:1359#0	unique	2R	13508268	0	1
ILLUMINA-075005_0053_FC:3:1:11055:1363#0	unique	2R	8164133	0	1
ILLUMINA-075005_0053_FC:3:1:11108:1361#0	unique	3R	31217812	0	1
ILLUMINA-075005_0053_FC:3:1:11475:1355#0	unique	3L	2588719	1	1
ILLUMINA-075005_0053_FC:3:1:11933:1357#0	unique	X	15762588	0	1
ILLUMINA-075005_0053_FC:3:1:11983:1360#0	unique	X	18105917	1	1
ILLUMINA-075005_0053_FC:3:1:13016:1359#0	unique	3R	30173659	0	1
ILLUMINA-075005_0053_FC:3:1:13746:1360#0	unique	X	1481837	1	1
ILLUMINA-075005_0053_FC:3:1:14154:1360#0	unique	3R	9011428	0	1
ILLUMINA-075005_0053_FC:3:1:14552:1360#0	unique	3R	30172725	0	1
ILLUMINA-075005_0053_FC:3:1:14635:1358#0	multi				2
ILLUMINA-075005_0053_FC:3:1:14827:1355#0	unique	2R	17094551	0	1
ILLUMINA-075005_0053_FC:3:1:15013:1357#0	unique	3R	8942007	1	1
ILLUMINA-075005_0053_FC:3:1:15373:1354#0	unique	2L	13922708	0	1
ILLUMINA-075005_0053_FC:3:1:15685:1358#0	unique	X	19598937	0	1
ILLUMINA-075005_0053_FC:3:1:15774:1358#0	unique	3R	11752884	1	1
ILLUMINA-075005_0053_FC:3:1:16924:1353#0	unique	2R	24903431	0	1
ILLUMINA-075005_0053_FC:3:1:17337:1357#0	unique	3L	21632322	0	1
ILLUMINA-075005_0053_FC:3:1:17419:1356#0	unique	3L	5568141	0	1
ILLUMINA-075005_0053_FC:3:1:17533:1364#0	unique	3R	30171553	1	1
ILLUMINA-075005_0053_FC:3:1:17656:1359#0	unique	3R	31217788	0	1
ILLUMINA-075005_0053_FC:3:1:17838:1354#0	unique	2R	23385917	0	1
ILLUMINA-075005_0053_FC:3:1:17933:1363#0	unique	3R	31216472	0	1
ILLUMINA-075005_0053_FC:3:1:18098:1360#0	unique	dmel_mitochondrion_genome	1987	0	1
ILLUMINA-075005_0053_FC:3:1:19219:1356#0	unique	3R	31742697	1	1
ILLUMINA-075005_0053_FC:3:1:19533:1360#0	unique	2R	24903503	0	1
ILLUMINA-075005_0053_FC:3:1:19552:1362#0	unique	3R	15306926	1	1
ILLUMINA-075005_0053_FC:3:1:1634:1368#0	unique	2L	18442742	2	1
ILLUMINA-075005_0053_FC:3:1:2497:1366#0	unique	2L	21679086	0	1
ILLUMINA-075005_0053_FC:3:1:2786:1371#0	unique	2R	24058570	0	1
ILLUMINA-075005_0053_FC:3:1:3027:1374#0	unique	2R	14215600	0	1
ILLUMINA-075005_0053_FC:3:1:3072:1376#0	unique	3R	23359390	0	1
ILLUMINA-075005_0053_FC:3:1:3136:1368#0	unique	2R	17408863	0	1
ILLUMINA-075005_0053_FC:3:1:3226:1365#0	unique	3R	15441463	1	1
ILLUMINA-075005_0053_FC:3:1:3427:1369#0	unique	2L	900676	0	1
ILLUMINA-075005_0053_FC:3:1:3711:1367#0	unique	2L	21679552	1	1
ILLUMINA-075005_0053_FC:3:1:4561:1372#0	unique	2L	561308	1	1
ILLUMINA-075005_0053_FC:3:1:4729:1374#0	unique	X	9095688	1	1
ILLUMINA-075005_0053_FC:3:1:4823:1374#0	unique	2R	24968499	0	1
ILLUMINA-075005_0053_FC:3:1:4998:1373#0	unique	3L	12137565	0	1
ILLUMINA-075005_0053_FC:3:1:5059:1372#0	unique	3L	3091929	1	1
ILLUMINA-075005_0053_FC:3:1:5596:1375#0	unique	2L	39368	0	1
ILLUMINA-075005_0053_FC:3:1:5807:1373#0	unique	X	11111974	0	1
ILLUMINA-075005_0053_FC:3:1:6140:1374#0	unique	3R	31216784	0	1
ILLUMINA-075005_0053_FC:3:1:7162:1373#0	unique	3L	16584839	0	1
ILLUMINA-075005_0053_FC:3:1:7529:1373#0	unique	X	4537356	0	1
ILLUMINA-075005_0053_FC:3:1:7623:1366#0	unique	3L	1821823	1	1
ILLUMINA-075005_0053_FC:3:1:8128:1368#0	unique	2R	15956305	0	1
ILLUMINA-075005_0053_FC:3:1:9181:1368#0	unique	2L	1725305	0	1
ILLUMINA-075005_0053_FC:3:1:9349:1375#0	unique	2L	13945367	0	1
ILLUMINA-075005_0053_FC:3:1:9710:1366#0	unique	2L	1707510	0	1
ILLUMINA-075005_0053_FC:3:1:9964:1365#0	unique	3L	8326859	0	1
ILLUMINA-075005_0053_FC:3:1:10011:1368#0	unique	3L	21986046	0	1
ILLUMINA-075005_0053_FC:3:1:10269:1374#0	unique	2L	21172063	0	1
ILLUMINA-075005_0053_FC:3:1:10344:1372#0	unique	3L	2588522	0	1
ILLUMINA-075005_0053_FC:3:1:10426:1374#0	unique	2L	6062208	1	1
ILLUMINA-075005_0053_FC:3:1:10499:1370#0	unique	2R	12759886	0	1
ILLUMINA-075005_0053_FC:3:1:11266:1371#0	unique	3L	3158842	0	1
ILLUMINA-075005_0053_FC:3:1:11320:1374#0	unique	2R	22801744	0	1
ILLUMINA-075005_0053_FC:3:1:11445:1368#0	unique	2L	16328563	0	1
ILLUMINA-075005_0053_FC:3:1:11631:1370#0	unique	3R	31216355	0	1
ILLUMINA-075005_0053_FC:3:1:11856:1374#0	multi				10
ILLUMINA-075005_0053_FC:3:1:13207:1373#0	unique	2L	4331753	1	1
ILLUMINA-075005_0053_FC:3:1:13586:1365#0	unique	3R	31742573	1	1
ILLUMINA-075005_0053_FC:3:1:13810:1375#0	unique	3L	17475514	0	1
ILLUMINA-075005_0053_FC:3:1:14393:1369#0	unique	3L	9376967	0	1
ILLUMINA-075005_0053_FC:3:1:14924:1375#0	unique	3R	25339334	0	1
ILLUMINA-075005_0053_FC:3:1:15215:1366#0	unique	X	16387450	0	1
ILLUMINA-075005_0053_FC:3:1:15529:1365#0	unique	2R	19443353	0	1
ILLUMINA-075005_0053_FC:3:1:15583:1375#0	unique	3L	7709567	2	1
ILLUMINA-075005_0053_FC:3:1:15934:1366#0	unique	3L	9050199	1	1
ILLUMINA-075005_0053_FC:3:1:16120:1368#0	unique	3R	31787264	0	1
ILLUMINA-075005_0053_FC:3:1:16328:1369#0	unique	X	15074251	0	1
ILLUMINA-075005_0053_FC:3:1:16360:1366#0	unique	2R	17409876	0	1
ILLUMINA-075005_0053_FC:3:1:16729:1370#0	unique	3R	27657826	0	1
ILLUMINA-075005_0053_FC:3:1:17260:1369#0	unique	X	21048705	1	1
ILLUMINA-075005_0053_FC:3:1:17489:1368#0	unique	3L	2122884	0	1
ILLUMINA-075005_0053_FC:3:1:17773:1366#0	unique	3L	9048866	1	1
ILLUMINA-075005_0053_FC:3:1:17996:1366#0	unique	2L	562360	0	1
ILLUMINA-075005_0053_FC:3:1:18345:1369#0	unique	3R	31740816	1	1
ILLUMINA-075005_0053_FC:3:1:18501:1365#0	unique	2R	7792105	0	1
ILLUMINA-075005_0053_FC:3:1:18725:1365#0	unique	3L	3168058	1	1
