read_id,star_pos,star_strand,star_nM,my_status,my_pos,my_strand,my_mismatches,match
ILLUMINA-075005_0053_FC:3:1:9974:2210#0,21681032,+,1,unique,21681032,+,1,yes
ILLUMINA-075005_0053_FC:3:1:11291:2210#0,10374631,+,0,unique,10374631,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14584:2208#0,2581701,+,0,unique,2581701,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14664:2204#0,16780672,-,0,unique,16780672,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15100:2201#0,1730523,-,1,unique,1730523,-,1,yes
ILLUMINA-075005_0053_FC:3:1:15195:2210#0,22535822,+,0,unique,22535822,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15676:2201#0,13933212,+,0,unique,13933212,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15700:2202#0,22247148,+,0,unique,22247148,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18839:2211#0,15334903,-,0,unique,15334903,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19125:2204#0,10201865,-,1,unique,10201865,-,1,yes
ILLUMINA-075005_0053_FC:3:1:2311:2211#0,10201846,-,0,unique,10201846,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7323:2222#0,21681460,+,0,unique,21681460,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12958:2219#0,11003068,+,0,unique,11003068,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13132:2216#0,12001067,-,0,unique,12001067,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14907:2219#0,5531359,+,2,unique,5531359,+,2,yes
ILLUMINA-075005_0053_FC:3:1:6276:2230#0,4974514,-,2,unique,4974514,-,2,yes
ILLUMINA-075005_0053_FC:3:1:6675:2225#0,19959818,-,0,unique,19959818,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7756:2231#0,19050366,+,0,unique,19050366,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7803:2233#0,7827062,+,0,unique,7827062,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11935:2233#0,274353,-,0,unique,274353,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15520:2228#0,13933292,+,1,unique,13933292,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18714:2224#0,21678320,+,0,unique,21678320,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3610:2240#0,19403529,-,0,unique,19403529,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4654:2243#0,16788518,-,0,unique,16788518,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6869:2246#0,13945280,+,0,unique,13945280,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6970:2244#0,10201971,-,0,unique,10201971,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7060:2236#0,420618,-,0,unique,420618,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11690:2238#0,9940748,-,0,unique,9940748,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11954:2237#0,274353,-,0,unique,274353,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12488:2239#0,9896307,+,1,unique,9896307,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15807:2240#0,13921121,+,0,unique,13921121,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16316:2241#0,21680816,+,0,unique,21680816,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16393:2237#0,13945370,+,0,unique,13945370,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16852:2239#0,3145098,+,0,unique,3145098,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16973:2242#0,13375267,+,0,unique,13375267,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18372:2236#0,10410307,-,0,unique,10410307,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19093:2242#0,7826797,+,1,unique,7826797,+,1,yes
ILLUMINA-075005_0053_FC:3:1:1504:2249#0,3706629,+,1,unique,3706629,+,1,yes
ILLUMINA-075005_0053_FC:3:1:1694:2256#0,10848306,+,0,unique,10848306,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8370:2248#0,13921007,+,1,unique,13921007,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15548:2256#0,5985457,-,1,unique,5985457,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16203:2253#0,10847808,+,2,unique,10847808,+,2,yes
ILLUMINA-075005_0053_FC:3:1:16676:2254#0,420402,-,2,unique,420402,-,2,yes
ILLUMINA-075005_0053_FC:3:1:3531:2269#0,16777349,-,1,unique,16777349,-,1,yes
ILLUMINA-075005_0053_FC:3:1:4251:2261#0,10854215,-,0,unique,10854215,-,0,yes
ILLUMINA-075005_0053_FC:3:1:4576:2264#0,13933624,-,0,unique,13933624,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6535:2261#0,7818844,-,0,unique,7818844,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6807:2268#0,3035533,+,0,unique,3035533,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9074:2260#0,13189349,+,0,unique,13189349,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13673:2259#0,420606,-,1,unique,420606,-,1,yes
ILLUMINA-075005_0053_FC:3:1:15304:2263#0,13945021,+,0,unique,13945021,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15509:2263#0,6761451,+,1,unique,6761451,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15530:2261#0,5985457,-,2,unique,5985457,-,2,yes
ILLUMINA-075005_0053_FC:3:1:16258:2266#0,13921116,+,0,unique,13921116,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4618:2279#0,16786722,-,1,unique,16786722,-,1,yes
ILLUMINA-075005_0053_FC:3:1:4693:2271#0,13923365,+,0,unique,13923365,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4842:2279#0,18956684,+,0,unique,18956684,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5052:2271#0,19123190,+,1,unique,19123190,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5963:2278#0,10491201,+,0,unique,10491201,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6601:2280#0,8041899,+,1,unique,8041899,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8685:2275#0,10201451,-,0,unique,10201451,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8857:2273#0,4098189,-,0,unique,4098189,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12843:2274#0,13921664,+,0,unique,13921664,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14020:2279#0,13933291,+,0,unique,13933291,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14709:2278#0,6047270,+,0,unique,6047270,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19743:2272#0,13921678,+,0,unique,13921678,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2122:2284#0,17475296,+,0,unique,17475296,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3899:2285#0,21681354,+,0,unique,21681354,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6830:2290#0,1725868,+,0,unique,1725868,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7156:2289#0,7744539,+,0,unique,7744539,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7357:2293#0,13394351,+,0,unique,13394351,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7773:2285#0,8368154,-,0,unique,8368154,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8608:2288#0,129079,+,0,unique,129079,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11112:2288#0,21172058,-,0,unique,21172058,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12575:2289#0,17500205,+,0,unique,17500205,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13316:2293#0,5521302,-,2,unique,5521302,-,2,yes
ILLUMINA-075005_0053_FC:3:1:14087:2289#0,20860776,-,2,unique,20860776,-,2,yes
ILLUMINA-075005_0053_FC:3:1:14534:2288#0,8430728,-,0,unique,8430728,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17374:2290#0,13933398,+,2,unique,13933398,+,2,yes
ILLUMINA-075005_0053_FC:3:1:17409:2282#0,19959450,-,0,unique,19959450,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19040:2291#0,562341,+,0,unique,562341,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19795:2288#0,10201771,-,0,unique,10201771,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2352:2302#0,5174583,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:2700:2299#0,16306245,+,0,unique,16306245,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2732:2302#0,561770,+,2,unique,561770,+,2,yes
ILLUMINA-075005_0053_FC:3:1:4789:2303#0,7064311,-,0,unique,7064311,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5815:2294#0,12172172,+,1,unique,12172172,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6153:2296#0,8375627,+,0,unique,8375627,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6267:2299#0,10975799,+,1,unique,10975799,+,1,yes
ILLUMINA-075005_0053_FC:3:1:10504:2298#0,16782418,-,0,unique,16782418,-,0,yes
ILLUMINA-075005_0053_FC:3:1:10619:2303#0,16722472,-,1,unique,16722472,-,1,yes
ILLUMINA-075005_0053_FC:3:1:14510:2302#0,13376112,-,0,unique,13376112,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2946:2312#0,22535828,+,0,unique,22535828,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4341:2311#0,16788034,-,0,unique,16788034,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6290:2317#0,21678290,+,1,unique,21678290,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6767:2313#0,4457423,+,1,unique,4457423,+,1,yes
ILLUMINA-075005_0053_FC:3:1:7159:2314#0,18128671,-,0,unique,18128671,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7196:2311#0,13945112,+,0,unique,13945112,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7828:2314#0,13921684,+,0,unique,13921684,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15859:2309#0,16785366,-,0,unique,16785366,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18321:2308#0,13921900,+,0,unique,13921900,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1285:2326#0,9936777,+,0,unique,9936777,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2741:2319#0,561770,+,2,unique,561770,+,2,yes
ILLUMINA-075005_0053_FC:3:1:3878:2320#0,6932621,+,0,unique,6932621,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4161:2321#0,10847767,+,0,unique,10847767,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4824:2324#0,21679622,+,0,unique,21679622,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5048:2318#0,13933614,+,0,unique,13933614,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6078:2320#0,12310919,-,0,unique,12310919,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6440:2321#0,13933122,+,0,unique,13933122,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6715:2318#0,6047609,+,0,unique,6047609,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8298:2321#0,9917287,+,1,unique,9917287,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8931:2325#0,4192757,+,3,unique,4192757,+,3,yes
ILLUMINA-075005_0053_FC:3:1:9090:2318#0,10296235,+,0,unique,10296235,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13032:2318#0,7036459,-,0,unique,7036459,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13726:2318#0,11501864,-,1,unique,11501864,-,1,yes
ILLUMINA-075005_0053_FC:3:1:18767:2319#0,10201415,-,1,unique,10201415,-,1,yes
ILLUMINA-075005_0053_FC:3:1:1230:2340#0,7999249,-,2,unique,7999249,-,2,yes
ILLUMINA-075005_0053_FC:3:1:2652:2330#0,113115,-,0,unique,113115,-,0,yes
ILLUMINA-075005_0053_FC:3:1:2902:2338#0,20360281,-,1,unique,20360281,-,1,yes
ILLUMINA-075005_0053_FC:3:1:2941:2336#0,14743551,-,1,unique,14743551,-,1,yes
ILLUMINA-075005_0053_FC:3:1:5108:2340#0,19008322,+,0,unique,19008322,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5233:2332#0,19133009,-,0,unique,19133009,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5739:2329#0,1984742,+,0,unique,1984742,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5909:2333#0,213320,+,0,unique,213320,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7664:2333#0,7744532,+,0,unique,7744532,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8800:2338#0,16785130,-,0,unique,16785130,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12438:2330#0,13922640,+,0,unique,13922640,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13681:2339#0,16774755,-,1,unique,16774755,-,1,yes
ILLUMINA-075005_0053_FC:3:1:14740:2330#0,4228396,-,0,unique,4228396,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14877:2337#0,10201324,-,0,unique,10201324,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15954:2333#0,10201724,-,0,unique,10201724,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16253:2333#0,21678951,+,0,unique,21678951,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16306:2337#0,17476486,+,0,unique,17476486,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18603:2336#0,1725573,+,0,unique,1725573,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1314:2340#0,13922245,+,0,unique,13922245,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3043:2351#0,2963565,-,0,unique,2963565,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5500:2342#0,21171747,-,0,unique,21171747,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8583:2340#0,21172268,-,0,unique,21172268,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8616:2350#0,560731,+,0,unique,560731,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10604:2350#0,9896339,+,0,unique,9896339,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13266:2349#0,7744511,+,1,unique,7744511,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14191:2346#0,16328615,+,0,unique,16328615,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17967:2350#0,13922064,+,0,unique,13922064,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5124:2361#0,16786522,-,0,unique,16786522,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5595:2358#0,14020000,+,1,unique,14020000,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5985:2359#0,13923361,+,0,unique,13923361,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7025:2361#0,10409962,-,1,unique,10409962,-,1,yes
ILLUMINA-075005_0053_FC:3:1:9633:2359#0,13932868,+,0,unique,13932868,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10169:2352#0,22535823,+,0,unique,22535823,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12250:2361#0,4968734,+,0,unique,4968734,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13095:2353#0,560943,+,0,unique,560943,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14993:2357#0,561662,+,0,unique,561662,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15021:2362#0,274533,-,0,unique,274533,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16215:2363#0,562102,+,0,unique,562102,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16407:2362#0,18442520,+,0,unique,18442520,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17074:2363#0,21170590,-,0,unique,21170590,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18080:2361#0,7405477,-,0,unique,7405477,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19171:2359#0,13181202,+,0,unique,13181202,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3217:2375#0,9896586,+,0,unique,9896586,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5561:2372#0,20092613,-,0,unique,20092613,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6522:2368#0,7744532,+,0,unique,7744532,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8308:2364#0,3014749,-,0,unique,3014749,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9111:2372#0,7825971,+,0,unique,7825971,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9218:2369#0,17500126,+,0,unique,17500126,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10538:2365#0,6038314,-,0,unique,6038314,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11939:2365#0,4457861,+,0,unique,4457861,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12725:2369#0,8368061,-,0,unique,8368061,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14828:2366#0,2747718,+,0,unique,2747718,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15864:2370#0,16774522,-,0,unique,16774522,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17087:2375#0,21170590,-,0,unique,21170590,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18861:2374#0,824693,+,0,unique,824693,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19100:2373#0,18442642,+,0,unique,18442642,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1121:2377#0,10410346,-,0,unique,10410346,-,0,yes
ILLUMINA-075005_0053_FC:3:1:1448:2377#0,21678212,+,0,unique,21678212,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4075:2377#0,4329344,-,0,unique,4329344,-,0,yes
ILLUMINA-075005_0053_FC:3:1:5020:2386#0,9896582,+,1,unique,9896582,+,1,yes
ILLUMINA-075005_0053_FC:3:1:5702:2382#0,420386,-,1,unique,420386,-,1,yes
ILLUMINA-075005_0053_FC:3:1:6038:2382#0,19959408,-,0,unique,19959408,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6863:2379#0,16786059,-,0,unique,16786059,-,0,yes
ILLUMINA-075005_0053_FC:3:1:6890:2386#0,18442663,+,0,unique,18442663,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9322:2380#0,5985048,-,1,unique,5985048,-,1,yes
ILLUMINA-075005_0053_FC:3:1:10597:2387#0,7826172,+,0,unique,7826172,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14540:2378#0,6933771,+,1,unique,6933771,+,1,yes
ILLUMINA-075005_0053_FC:3:1:14592:2385#0,4968172,+,0,unique,4968172,+,0,yes
ILLUMINA-075005_0053_FC:3:1:16492:2383#0,9896789,-,0,unique,9896789,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17629:2379#0,2816579,+,0,unique,2816579,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18255:2383#0,13932847,+,0,unique,13932847,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4618:2399#0,1606689,-,0,unique,1606689,-,0,yes
ILLUMINA-075005_0053_FC:3:1:8593:2389#0,6064369,+,0,unique,6064369,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9406:2396#0,13932617,+,0,unique,13932617,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10711:2389#0,15064261,+,0,unique,15064261,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12863:2395#0,4228307,-,0,unique,4228307,-,0,yes
ILLUMINA-075005_0053_FC:3:1:15346:2392#0,5199707,-,0,unique,5199707,-,0,yes
ILLUMINA-075005_0053_FC:3:1:17119:2396#0,18442583,+,0,unique,18442583,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17251:2396#0,8056049,+,0,unique,8056049,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18322:2389#0,13921879,+,0,unique,13921879,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18838:2393#0,13922156,+,0,unique,13922156,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19041:2395#0,3481097,+,3,unique,3481097,+,3,yes
ILLUMINA-075005_0053_FC:3:1:1224:2407#0,2748170,+,0,unique,2748170,+,0,yes
ILLUMINA-075005_0053_FC:3:1:3371:2403#0,1725632,+,0,unique,1725632,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5350:2405#0,13922179,+,0,unique,13922179,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5557:2405#0,13394578,-,0,unique,13394578,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7498:2410#0,10771248,-,0,unique,10771248,-,0,yes
ILLUMINA-075005_0053_FC:3:1:9945:2400#0,2746948,+,0,unique,2746948,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10321:2406#0,13933131,+,0,unique,13933131,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10742:2408#0,13922765,+,0,unique,13922765,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10963:2409#0,2579296,+,0,unique,2579296,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11587:2399#0,10409932,-,0,unique,10409932,-,0,yes
ILLUMINA-075005_0053_FC:3:1:16536:2401#0,22247302,+,0,unique,22247302,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1602:2417#0,19539283,-,1,unique,19539283,-,1,yes
ILLUMINA-075005_0053_FC:3:1:3939:2412#0,10847878,+,0,unique,10847878,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6144:2417#0,2224178,-,0,unique,2224178,-,0,yes
ILLUMINA-075005_0053_FC:3:1:7134:2414#0,9967940,+,0,unique,9967940,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7430:2416#0,2747339,+,0,unique,2747339,+,0,yes
ILLUMINA-075005_0053_FC:3:1:8649:2412#0,19053506,-,0,unique,19053506,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12132:2419#0,7825694,+,0,unique,7825694,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12312:2413#0,21172676,-,1,unique,21172676,-,1,yes
ILLUMINA-075005_0053_FC:3:1:13063:2414#0,10202070,-,0,unique,10202070,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13769:2416#0,2146446,-,0,unique,2146446,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14230:2418#0,10976086,+,2,unique,10976086,+,2,yes
ILLUMINA-075005_0053_FC:3:1:15904:2422#0,13921136,+,0,unique,13921136,+,0,yes
ILLUMINA-075005_0053_FC:3:1:18295:2421#0,4228135,-,0,unique,4228135,-,0,yes
ILLUMINA-075005_0053_FC:3:1:18586:2418#0,5174920,-,0,multi,,,,no
ILLUMINA-075005_0053_FC:3:1:18652:2421#0,7999306,-,2,unique,7999306,-,2,yes
ILLUMINA-075005_0053_FC:3:1:18875:2421#0,22247536,+,0,unique,22247536,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19803:2412#0,7825691,+,0,unique,7825691,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2471:2430#0,21679010,+,0,unique,21679010,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5564:2426#0,19008955,+,0,unique,19008955,+,0,yes
ILLUMINA-075005_0053_FC:3:1:6648:2424#0,10848587,+,0,unique,10848587,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9189:2428#0,13921182,+,0,unique,13921182,+,0,yes
ILLUMINA-075005_0053_FC:3:1:10226:2431#0,21171295,+,0,unique,21171295,+,0,yes
ILLUMINA-075005_0053_FC:3:1:11454:2425#0,13922591,+,1,unique,13922591,+,1,yes
ILLUMINA-075005_0053_FC:3:1:13193:2428#0,21678191,+,0,unique,21678191,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13215:2426#0,8427791,-,0,unique,8427791,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14647:2428#0,18449919,+,0,unique,18449919,+,0,yes
ILLUMINA-075005_0053_FC:3:1:14683:2423#0,9919593,-,0,unique,9919593,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14973:2434#0,561542,+,1,unique,561542,+,1,yes
ILLUMINA-075005_0053_FC:3:1:15178:2433#0,5327795,-,1,unique,5327795,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16311:2426#0,8363824,+,0,unique,8363824,+,0,yes
ILLUMINA-075005_0053_FC:3:1:17031:2431#0,7744221,+,1,unique,7744221,+,1,yes
ILLUMINA-075005_0053_FC:3:1:17847:2425#0,6977738,+,2,unique,6977738,+,2,yes
ILLUMINA-075005_0053_FC:3:1:19282:2423#0,10854107,-,0,unique,10854107,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19362:2432#0,7744032,+,1,unique,7744032,+,1,yes
ILLUMINA-075005_0053_FC:3:1:4134:2442#0,23067486,+,0,unique,23067486,+,0,yes
ILLUMINA-075005_0053_FC:3:1:5224:2443#0,562229,+,0,unique,562229,+,0,yes
ILLUMINA-075005_0053_FC:3:1:7157:2437#0,7826821,+,1,unique,7826821,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8667:2436#0,9896426,+,0,unique,9896426,+,0,yes
ILLUMINA-075005_0053_FC:3:1:9671:2438#0,4843799,+,2,unique,4843799,+,2,yes
ILLUMINA-075005_0053_FC:3:1:10194:2435#0,19169057,-,0,unique,19169057,-,0,yes
ILLUMINA-075005_0053_FC:3:1:11022:2442#0,13933708,+,0,unique,13933708,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12733:2440#0,7830591,-,0,unique,7830591,-,0,yes
ILLUMINA-075005_0053_FC:3:1:12845:2439#0,3480923,+,0,unique,3480923,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13327:2440#0,13922362,+,0,unique,13922362,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13653:2442#0,18451178,+,0,unique,18451178,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13845:2437#0,560832,-,1,unique,560832,-,1,yes
ILLUMINA-075005_0053_FC:3:1:15334:2437#0,8516783,+,0,unique,8516783,+,0,yes
ILLUMINA-075005_0053_FC:3:1:15578:2439#0,10202022,-,1,unique,10202022,-,1,yes
ILLUMINA-075005_0053_FC:3:1:16057:2436#0,21679068,+,0,unique,21679068,+,0,yes
ILLUMINA-075005_0053_FC:3:1:19035:2443#0,1725245,+,0,unique,1725245,+,0,yes
ILLUMINA-075005_0053_FC:3:1:1524:2449#0,13921098,+,0,unique,13921098,+,0,yes
ILLUMINA-075005_0053_FC:3:1:12448:2446#0,18384609,-,0,unique,18384609,-,0,yes
ILLUMINA-075005_0053_FC:3:1:13344:2453#0,21679101,+,0,unique,21679101,+,0,yes
ILLUMINA-075005_0053_FC:3:1:13618:2448#0,5203248,-,0,unique,5203248,-,0,yes
ILLUMINA-075005_0053_FC:3:1:14654:2446#0,2856482,-,0,unique,2856482,-,0,yes
ILLUMINA-075005_0053_FC:3:1:19097:2455#0,420395,-,2,unique,420395,-,2,yes
ILLUMINA-075005_0053_FC:3:1:3705:2461#0,7234856,+,0,unique,7234856,+,0,yes
ILLUMINA-075005_0053_FC:3:1:4133:2460#0,23067486,+,1,unique,23067486,+,1,yes
ILLUMINA-075005_0053_FC:3:1:8257:2466#0,9896936,+,1,unique,9896936,+,1,yes
ILLUMINA-075005_0053_FC:3:1:9503:2463#0,8260748,+,1,unique,8260748,+,1,yes
ILLUMINA-075005_0053_FC:3:1:18855:2461#0,13922222,+,1,unique,13922222,+,1,yes
ILLUMINA-075005_0053_FC:3:1:1270:2480#0,9575092,+,0,unique,9575092,+,0,yes
ILLUMINA-075005_0053_FC:3:1:2897:2481#0,7405645,-,2,unique,7405645,-,2,yes
ILLUMINA-075005_0053_FC:3:1:5967:2477#0,21681446,+,1,unique,21681446,+,1,yes
ILLUMINA-075005_0053_FC:3:1:6012:2472#0,13945253,+,0,unique,13945253,+,0,yes
