read_id,star_rname,star_pos,my_status,my_rname,my_pos,match
ILLUMINA-075005_0053_FC:3:1:12410:1274#0,X,6681658,unique,X,6681658,yes
ILLUMINA-075005_0053_FC:3:1:13534:1273#0,3L,13043787,unique,3L,13043787,yes
ILLUMINA-075005_0053_FC:3:1:14145:1271#0,2L,21717130,unique,2L,21717130,yes
ILLUMINA-075005_0053_FC:3:1:14464:1276#0,4,1032953,unique,4,1032953,yes
ILLUMINA-075005_0053_FC:3:1:14542:1276#0,2L,5046230,unique,2L,5046230,yes
ILLUMINA-075005_0053_FC:3:1:14707:1271#0,2R,9105231,unique,2R,9105231,yes
ILLUMINA-075005_0053_FC:3:1:15442:1282#0,3L,5798006,unique,3L,5798006,yes
ILLUMINA-075005_0053_FC:3:1:16017:1277#0,2L,22247150,unique,2L,22247150,yes
ILLUMINA-075005_0053_FC:3:1:16105:1278#0,2L,6933170,unique,2L,6933170,yes
ILLUMINA-075005_0053_FC:3:1:16158:1273#0,2R,17409783,unique,2R,17409783,yes
ILLUMINA-075005_0053_FC:3:1:16596:1272#0,2R,16570292,unique,2R,16570292,yes
ILLUMINA-075005_0053_FC:3:1:16905:1275#0,X,9607665,unique,X,9607665,yes
ILLUMINA-075005_0053_FC:3:1:17146:1271#0,3L,19691099,unique,3L,19691099,yes
ILLUMINA-075005_0053_FC:3:1:17173:1273#0,2R,7792653,unique,2R,7792653,yes
ILLUMINA-075005_0053_FC:3:1:17694:1281#0,X,18004117,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:18133:1275#0,2L,13920796,unique,2L,13920796,yes
ILLUMINA-075005_0053_FC:3:1:18239:1279#0,3L,3901275,multi,,,no
ILLUMINA-075005_0053_FC:3:1:18274:1280#0,2R,24311957,multi,,,no
ILLUMINA-075005_0053_FC:3:1:18916:1279#0,2R,21294316,unique,2R,21294316,yes
ILLUMINA-075005_0053_FC:3:1:18986:1276#0,2R,24077863,unique,2R,24077863,yes
ILLUMINA-075005_0053_FC:3:1:19512:1280#0,3L,1667385,unique,3L,1667385,yes
ILLUMINA-075005_0053_FC:3:1:1724:1292#0,3L,8640607,unique,3L,8640607,yes
ILLUMINA-075005_0053_FC:3:1:2004:1293#0,3L,21568446,unique,3L,21568446,yes
ILLUMINA-075005_0053_FC:3:1:2916:1293#0,X,4370131,unique,X,4370131,yes
ILLUMINA-075005_0053_FC:3:1:3550:1286#0,3R,30171991,unique,3R,30171991,yes
ILLUMINA-075005_0053_FC:3:1:5150:1287#0,3R,23626615,unique,3R,23626615,yes
ILLUMINA-075005_0053_FC:3:1:5174:1289#0,2R,17763394,unique,2R,17763394,yes
ILLUMINA-075005_0053_FC:3:1:5245:1292#0,3L,21263484,unique,3L,21263484,yes
ILLUMINA-075005_0053_FC:3:1:5727:1294#0,X,7899735,unique,X,7899735,yes
ILLUMINA-075005_0053_FC:3:1:5787:1290#0,2L,22247149,unique,2L,22247149,yes
ILLUMINA-075005_0053_FC:3:1:6082:1291#0,3R,30172915,unique,3R,30172915,yes
ILLUMINA-075005_0053_FC:3:1:6407:1291#0,3R,31741060,unique,3R,31741060,yes
ILLUMINA-075005_0053_FC:3:1:6442:1293#0,3R,15306635,unique,3R,15306635,yes
ILLUMINA-075005_0053_FC:3:1:7172:1288#0,3R,10263705,unique,3R,10263705,yes
ILLUMINA-075005_0053_FC:3:1:7939:1283#0,2L,4944622,unique,2L,4944622,yes
ILLUMINA-075005_0053_FC:3:1:8139:1288#0,2L,1984952,unique,2L,1984952,yes
ILLUMINA-075005_0053_FC:3:1:8210:1292#0,X,18426279,unique,X,18426279,yes
ILLUMINA-075005_0053_FC:3:1:8355:1288#0,2R,22800256,unique,2R,22800256,yes
ILLUMINA-075005_0053_FC:3:1:8698:1284#0,3R,31741730,unique,3R,31741730,yes
ILLUMINA-075005_0053_FC:3:1:8990:1293#0,3R,25891018,unique,3R,25891018,yes
ILLUMINA-075005_0053_FC:3:1:9133:1284#0,3L,8326216,unique,3L,8326216,yes
ILLUMINA-075005_0053_FC:3:1:9404:1291#0,3R,27691943,unique,3R,27691943,yes
ILLUMINA-075005_0053_FC:3:1:9475:1292#0,X,6367918,unique,X,6367918,yes
ILLUMINA-075005_0053_FC:3:1:10016:1290#0,2L,13922245,unique,2L,13922245,yes
ILLUMINA-075005_0053_FC:3:1:10097:1290#0,X,7899749,unique,X,7899749,yes
ILLUMINA-075005_0053_FC:3:1:10326:1288#0,2R,6080055,unique,2R,6080055,yes
ILLUMINA-075005_0053_FC:3:1:11351:1293#0,4,1034392,unique,4,1034392,yes
ILLUMINA-075005_0053_FC:3:1:11445:1294#0,2L,7744042,unique,2L,7744042,yes
ILLUMINA-075005_0053_FC:3:1:11466:1289#0,3R,11224771,unique,3R,11224771,yes
ILLUMINA-075005_0053_FC:3:1:11672:1288#0,3L,20779832,unique,3L,20779832,yes
ILLUMINA-075005_0053_FC:3:1:11934:1284#0,3R,21202185,unique,3R,21202185,yes
ILLUMINA-075005_0053_FC:3:1:12495:1283#0,2L,16777022,unique,2L,16777022,yes
ILLUMINA-075005_0053_FC:3:1:13243:1292#0,3R,26257819,unique,3R,26257819,yes
ILLUMINA-075005_0053_FC:3:1:13553:1293#0,3L,9048911,unique,3L,9048911,yes
ILLUMINA-075005_0053_FC:3:1:13607:1291#0,2L,9574229,unique,2L,9574229,yes
ILLUMINA-075005_0053_FC:3:1:13748:1287#0,3R,16186073,unique,3R,16186073,yes
ILLUMINA-075005_0053_FC:3:1:13844:1287#0,2R,16586385,unique,2R,16586385,yes
ILLUMINA-075005_0053_FC:3:1:13870:1285#0,3R,15440836,unique,3R,15440836,yes
ILLUMINA-075005_0053_FC:3:1:13992:1282#0,2L,9968348,unique,2L,9968348,yes
ILLUMINA-075005_0053_FC:3:1:14073:1290#0,3L,2042407,unique,3L,2042407,yes
ILLUMINA-075005_0053_FC:3:1:14108:1291#0,X,1452119,unique,X,1452119,yes
ILLUMINA-075005_0053_FC:3:1:14305:1284#0,3R,11209473,unique,3R,11209473,yes
ILLUMINA-075005_0053_FC:3:1:14428:1286#0,2L,6047625,unique,2L,6047625,yes
ILLUMINA-075005_0053_FC:3:1:14502:1292#0,3L,12807664,unique,3L,12807664,yes
ILLUMINA-075005_0053_FC:3:1:15402:1283#0,X,657189,unique,X,657189,yes
ILLUMINA-075005_0053_FC:3:1:15486:1291#0,X,6531313,unique,X,6531313,yes
ILLUMINA-075005_0053_FC:3:1:15822:1283#0,3L,2040331,unique,3L,2040331,yes
ILLUMINA-075005_0053_FC:3:1:16280:1292#0,3R,30173326,unique,3R,30173326,yes
ILLUMINA-075005_0053_FC:3:1:16305:1287#0,2R,12760119,unique,2R,12760119,yes
ILLUMINA-075005_0053_FC:3:1:16490:1286#0,X,6741806,unique,X,6741806,yes
ILLUMINA-075005_0053_FC:3:1:16852:1284#0,3L,16586026,unique,3L,16586026,yes
ILLUMINA-075005_0053_FC:3:1:16992:1293#0,3R,30385878,unique,3R,30385878,yes
ILLUMINA-075005_0053_FC:3:1:17088:1285#0,3L,1274048,unique,3L,1274048,yes
ILLUMINA-075005_0053_FC:3:1:17173:1291#0,X,6680949,unique,X,6680949,yes
ILLUMINA-075005_0053_FC:3:1:17667:1285#0,3L,16294723,unique,3L,16294723,yes
ILLUMINA-075005_0053_FC:3:1:18347:1285#0,3R,11960397,multi,,,no
ILLUMINA-075005_0053_FC:3:1:18420:1286#0,2R,7792115,unique,2R,7792115,yes
ILLUMINA-075005_0053_FC:3:1:18772:1288#0,X,16318482,unique,X,16318482,yes
ILLUMINA-075005_0053_FC:3:1:18862:1288#0,2R,15544795,unique,2R,15544795,yes
ILLUMINA-075005_0053_FC:3:1:1106:1297#0,3L,8601711,unique,3L,8601711,yes
ILLUMINA-075005_0053_FC:3:1:1600:1302#0,2R,7312870,unique,2R,7312870,yes
ILLUMINA-075005_0053_FC:3:1:1764:1299#0,X,16638802,unique,X,16638802,yes
ILLUMINA-075005_0053_FC:3:1:2134:1298#0,2R,17408616,unique,2R,17408616,yes
ILLUMINA-075005_0053_FC:3:1:2282:1302#0,3R,31216246,unique,3R,31216246,yes
ILLUMINA-075005_0053_FC:3:1:2764:1300#0,2L,13933502,unique,2L,13933502,yes
ILLUMINA-075005_0053_FC:3:1:2858:1303#0,3R,8296504,unique,3R,8296504,yes
ILLUMINA-075005_0053_FC:3:1:3200:1297#0,X,5684207,unique,X,5684207,yes
ILLUMINA-075005_0053_FC:3:1:3222:1303#0,2L,4228365,unique,2L,4228365,yes
ILLUMINA-075005_0053_FC:3:1:3633:1297#0,2L,11003608,unique,2L,11003608,yes
ILLUMINA-075005_0053_FC:3:1:3659:1302#0,3R,15298473,unique,3R,15298473,yes
ILLUMINA-075005_0053_FC:3:1:3684:1294#0,2R,22607858,unique,2R,22607858,yes
ILLUMINA-075005_0053_FC:3:1:4278:1295#0,2R,8621238,unique,2R,8621238,yes
ILLUMINA-075005_0053_FC:3:1:4464:1296#0,X,18423520,unique,X,18423520,yes
ILLUMINA-075005_0053_FC:3:1:4655:1299#0,3R,26257453,unique,3R,26257453,yes
ILLUMINA-075005_0053_FC:3:1:4888:1303#0,3L,9882772,unique,3L,9882772,yes
ILLUMINA-075005_0053_FC:3:1:4953:1301#0,2R,22645435,unique,2R,22645435,yes
ILLUMINA-075005_0053_FC:3:1:5277:1305#0,3L,11206875,unique,3L,11206875,yes
ILLUMINA-075005_0053_FC:3:1:5317:1299#0,3L,18899466,unique,3L,18899466,yes
ILLUMINA-075005_0053_FC:3:1:5562:1295#0,2R,17408722,unique,2R,17408722,yes
ILLUMINA-075005_0053_FC:3:1:7694:1302#0,4,1033649,unique,4,1033649,yes
ILLUMINA-075005_0053_FC:3:1:7954:1299#0,2R,15541994,unique,2R,15541994,yes
ILLUMINA-075005_0053_FC:3:1:7992:1299#0,3L,1667342,unique,3L,1667342,yes
ILLUMINA-075005_0053_FC:3:1:8263:1295#0,3L,2723834,unique,3L,2723834,yes
ILLUMINA-075005_0053_FC:3:1:8498:1298#0,2L,22247253,unique,2L,22247253,yes
ILLUMINA-075005_0053_FC:3:1:8712:1303#0,3L,365268,unique,3L,365268,yes
ILLUMINA-075005_0053_FC:3:1:9106:1297#0,2L,11157494,unique,2L,11157494,yes
ILLUMINA-075005_0053_FC:3:1:9360:1301#0,3R,31217008,unique,3R,31217008,yes
ILLUMINA-075005_0053_FC:3:1:9591:1300#0,X,4624523,unique,X,4624523,yes
ILLUMINA-075005_0053_FC:3:1:9729:1303#0,2L,9575323,unique,2L,9575323,yes
ILLUMINA-075005_0053_FC:3:1:10146:1301#0,X,19481637,unique,X,19481637,yes
ILLUMINA-075005_0053_FC:3:1:10485:1297#0,2L,561692,unique,2L,561692,yes
ILLUMINA-075005_0053_FC:3:1:10604:1297#0,3L,2566559,unique,3L,2566559,yes
ILLUMINA-075005_0053_FC:3:1:10648:1300#0,2R,13228633,unique,2R,13228633,yes
ILLUMINA-075005_0053_FC:3:1:10811:1296#0,3R,31216890,unique,3R,31216890,yes
ILLUMINA-075005_0053_FC:3:1:11010:1301#0,3L,11823716,unique,3L,11823716,yes
ILLUMINA-075005_0053_FC:3:1:11151:1300#0,2L,16785656,unique,2L,16785656,yes
ILLUMINA-075005_0053_FC:3:1:11940:1303#0,3R,31594857,unique,3R,31594857,yes
ILLUMINA-075005_0053_FC:3:1:12038:1304#0,X,19506714,unique,X,19506714,yes
ILLUMINA-075005_0053_FC:3:1:12642:1303#0,3R,11624118,unique,3R,11624118,yes
ILLUMINA-075005_0053_FC:3:1:12915:1302#0,3L,19537299,unique,3L,19537299,yes
ILLUMINA-075005_0053_FC:3:1:12951:1300#0,3R,13665776,unique,3R,13665776,yes
ILLUMINA-075005_0053_FC:3:1:12972:1299#0,3R,9625697,unique,3R,9625697,yes
ILLUMINA-075005_0053_FC:3:1:13022:1294#0,2R,7792161,unique,2R,7792161,yes
ILLUMINA-075005_0053_FC:3:1:13232:1306#0,2L,561170,unique,2L,561170,yes
ILLUMINA-075005_0053_FC:3:1:13516:1300#0,3L,1535132,unique,3L,1535132,yes
ILLUMINA-075005_0053_FC:3:1:14365:1298#0,3R,29150918,unique,3R,29150918,yes
ILLUMINA-075005_0053_FC:3:1:14783:1302#0,2R,17409144,unique,2R,17409144,yes
ILLUMINA-075005_0053_FC:3:1:15016:1299#0,3L,8326225,unique,3L,8326225,yes
ILLUMINA-075005_0053_FC:3:1:15071:1297#0,dmel_mitochondrion_genome,8689,unique,dmel_mitochondrion_genome,8689,yes
ILLUMINA-075005_0053_FC:3:1:15344:1300#0,3R,15441278,unique,3R,15441278,yes
ILLUMINA-075005_0053_FC:3:1:15518:1303#0,2L,4966789,unique,2L,4966789,yes
ILLUMINA-075005_0053_FC:3:1:15592:1299#0,X,1482309,unique,X,1482309,yes
ILLUMINA-075005_0053_FC:3:1:15891:1300#0,4,1033843,unique,4,1033843,yes
ILLUMINA-075005_0053_FC:3:1:16123:1299#0,2L,1725776,unique,2L,1725776,yes
ILLUMINA-075005_0053_FC:3:1:16820:1301#0,3R,15312682,unique,3R,15312682,yes
ILLUMINA-075005_0053_FC:3:1:17482:1301#0,2L,5071677,unique,2L,5071677,yes
ILLUMINA-075005_0053_FC:3:1:17501:1303#0,3R,5651527,unique,3R,5651527,yes
ILLUMINA-075005_0053_FC:3:1:17535:1302#0,3L,9049649,unique,3L,9049649,yes
ILLUMINA-075005_0053_FC:3:1:17552:1298#0,2L,10201833,unique,2L,10201833,yes
ILLUMINA-075005_0053_FC:3:1:18338:1302#0,2R,10897298,unique,2R,10897298,yes
ILLUMINA-075005_0053_FC:3:1:18385:1301#0,2R,23385838,unique,2R,23385838,yes
ILLUMINA-075005_0053_FC:3:1:19029:1297#0,2L,9968382,unique,2L,9968382,yes
ILLUMINA-075005_0053_FC:3:1:19108:1301#0,2R,24903466,unique,2R,24903466,yes
ILLUMINA-075005_0053_FC:3:1:19565:1296#0,3L,13024367,unique,3L,13024367,yes
ILLUMINA-075005_0053_FC:3:1:19598:1303#0,X,16638478,unique,X,16638478,yes
ILLUMINA-075005_0053_FC:3:1:1555:1312#0,3R,25684009,unique,3R,25684009,yes
ILLUMINA-075005_0053_FC:3:1:1584:1316#0,3L,16785416,unique,3L,16785416,yes
ILLUMINA-075005_0053_FC:3:1:1637:1310#0,2L,5985461,unique,2L,5985461,yes
ILLUMINA-075005_0053_FC:3:1:1685:1309#0,3L,9384757,unique,3L,9384757,yes
ILLUMINA-075005_0053_FC:3:1:2544:1306#0,2L,21678928,unique,2L,21678928,yes
ILLUMINA-075005_0053_FC:3:1:3392:1309#0,Y,3526398,unmapped,,,no
ILLUMINA-075005_0053_FC:3:1:3646:1317#0,X,16785009,unique,X,16785009,yes
ILLUMINA-075005_0053_FC:3:1:4087:1308#0,2L,21171992,unique,2L,21171992,yes
ILLUMINA-075005_0053_FC:3:1:4255:1317#0,3R,30173684,unique,3R,30173684,yes
ILLUMINA-075005_0053_FC:3:1:4477:1311#0,3R,24782741,unique,3R,24782741,yes
ILLUMINA-075005_0053_FC:3:1:4547:1310#0,2L,14166334,unique,2L,14166334,yes
ILLUMINA-075005_0053_FC:3:1:4690:1306#0,2L,16780720,unique,2L,16780720,yes
ILLUMINA-075005_0053_FC:3:1:4765:1312#0,X,6741762,unique,X,6741762,yes
ILLUMINA-075005_0053_FC:3:1:4793:1312#0,3R,19828272,unique,3R,19828272,yes
ILLUMINA-075005_0053_FC:3:1:5083:1313#0,3L,5567508,unique,3L,5567508,yes
ILLUMINA-075005_0053_FC:3:1:5202:1316#0,2R,9199584,unique,2R,9199584,yes
ILLUMINA-075005_0053_FC:3:1:5456:1313#0,3R,30172895,unique,3R,30172895,yes
ILLUMINA-075005_0053_FC:3:1:5910:1310#0,3R,15441035,multi,,,no
ILLUMINA-075005_0053_FC:3:1:5951:1317#0,2L,14617182,unique,2L,14617182,yes
ILLUMINA-075005_0053_FC:3:1:6655:1311#0,2L,6047531,unique,2L,6047531,yes
ILLUMINA-075005_0053_FC:3:1:6854:1312#0,X,2271833,unique,X,2271833,yes
ILLUMINA-075005_0053_FC:3:1:6932:1309#0,X,9159653,unique,X,9159653,yes
ILLUMINA-075005_0053_FC:3:1:7515:1309#0,X,9154529,unique,X,9154529,yes
ILLUMINA-075005_0053_FC:3:1:7774:1315#0,3L,3908076,unique,3L,3908076,yes
ILLUMINA-075005_0053_FC:3:1:8743:1310#0,2L,13933122,unique,2L,13933122,yes
ILLUMINA-075005_0053_FC:3:1:9315:1309#0,X,15868968,unique,X,15868968,yes
ILLUMINA-075005_0053_FC:3:1:9461:1311#0,3R,25684289,unique,3R,25684289,yes
ILLUMINA-075005_0053_FC:3:1:9487:1309#0,3L,7240517,unique,3L,7240517,yes
ILLUMINA-075005_0053_FC:3:1:9752:1316#0,3L,8641003,unique,3L,8641003,yes
ILLUMINA-075005_0053_FC:3:1:9983:1312#0,X,13593896,unique,X,13593896,yes
ILLUMINA-075005_0053_FC:3:1:10563:1310#0,2R,16793185,unique,2R,16793185,yes
ILLUMINA-075005_0053_FC:3:1:10686:1309#0,X,1482739,unique,X,1482739,yes
ILLUMINA-075005_0053_FC:3:1:10981:1308#0,3L,9428916,unique,3L,9428916,yes
ILLUMINA-075005_0053_FC:3:1:11803:1311#0,2R,13509152,unique,2R,13509152,yes
ILLUMINA-075005_0053_FC:3:1:12269:1306#0,2R,17408431,unique,2R,17408431,yes
ILLUMINA-075005_0053_FC:3:1:12304:1307#0,3R,27697667,unique,3R,27697667,yes
ILLUMINA-075005_0053_FC:3:1:12534:1317#0,3L,9049411,unique,3L,9049411,yes
ILLUMINA-075005_0053_FC:3:1:12581:1316#0,2R,8221150,unique,2R,8221150,yes
ILLUMINA-075005_0053_FC:3:1:12689:1308#0,3R,30208240,unique,3R,30208240,yes
ILLUMINA-075005_0053_FC:3:1:13107:1313#0,3L,19538100,unique,3L,19538100,yes
ILLUMINA-075005_0053_FC:3:1:13152:1316#0,3R,25684206,unique,3R,25684206,yes
ILLUMINA-075005_0053_FC:3:1:13398:1306#0,2L,13921079,unique,2L,13921079,yes
ILLUMINA-075005_0053_FC:3:1:13604:1317#0,3L,17466329,unique,3L,17466329,yes
ILLUMINA-075005_0053_FC:3:1:14003:1312#0,3R,17545364,unique,3R,17545364,yes
ILLUMINA-075005_0053_FC:3:1:15076:1315#0,3R,11765139,unique,3R,11765139,yes
ILLUMINA-075005_0053_FC:3:1:15369:1309#0,3L,23094918,unique,3L,23094918,yes
ILLUMINA-075005_0053_FC:3:1:15556:1315#0,X,5673293,unique,X,5673293,yes
ILLUMINA-075005_0053_FC:3:1:15654:1316#0,X,5722452,unique,X,5722452,yes
ILLUMINA-075005_0053_FC:3:1:15940:1315#0,3R,13679827,unique,3R,13679827,yes
ILLUMINA-075005_0053_FC:3:1:16106:1313#0,2R,17525900,unique,2R,17525900,yes
ILLUMINA-075005_0053_FC:3:1:16166:1314#0,2L,10409829,unique,2L,10409829,yes
ILLUMINA-075005_0053_FC:3:1:16575:1316#0,2L,21678572,unique,2L,21678572,yes
ILLUMINA-075005_0053_FC:3:1:17414:1317#0,3R,21626770,unique,3R,21626770,yes
ILLUMINA-075005_0053_FC:3:1:17715:1307#0,3R,27658784,unique,3R,27658784,yes
ILLUMINA-075005_0053_FC:3:1:19028:1315#0,3R,12355507,unique,3R,12355507,yes
ILLUMINA-075005_0053_FC:3:1:19162:1316#0,X,10781892,unique,X,10781892,yes
ILLUMINA-075005_0053_FC:3:1:19403:1311#0,3R,5624932,unique,3R,5624932,yes
ILLUMINA-075005_0053_FC:3:1:1281:1327#0,3R,5624998,unique,3R,5624998,yes
ILLUMINA-075005_0053_FC:3:1:1362:1325#0,X,1672726,unique,X,1672726,yes
ILLUMINA-075005_0053_FC:3:1:1529:1321#0,2R,22801493,unique,2R,22801493,yes
ILLUMINA-075005_0053_FC:3:1:1743:1323#0,2L,4480468,unique,2L,4480468,yes
ILLUMINA-075005_0053_FC:3:1:1811:1318#0,3L,16585963,unique,3L,16585963,yes
ILLUMINA-075005_0053_FC:3:1:2326:1327#0,2L,21679824,unique,2L,21679824,yes
ILLUMINA-075005_0053_FC:3:1:2587:1324#0,2L,13922233,unique,2L,13922233,yes
ILLUMINA-075005_0053_FC:3:1:2848:1324#0,X,1482211,unique,X,1482211,yes
ILLUMINA-075005_0053_FC:3:1:2968:1323#0,2R,11580290,unique,2R,11580290,yes
ILLUMINA-075005_0053_FC:3:1:3369:1325#0,3L,1566962,unique,3L,1566962,yes
ILLUMINA-075005_0053_FC:3:1:3835:1325#0,3R,25258568,unique,3R,25258568,yes
ILLUMINA-075005_0053_FC:3:1:4110:1321#0,2R,12414948,unique,2R,12414948,yes
ILLUMINA-075005_0053_FC:3:1:4273:1324#0,X,13593675,unique,X,13593675,yes
ILLUMINA-075005_0053_FC:3:1:4299:1320#0,3L,5562734,unique,3L,5562734,yes
ILLUMINA-075005_0053_FC:3:1:4417:1322#0,4,1033710,unique,4,1033710,yes
ILLUMINA-075005_0053_FC:3:1:4502:1321#0,3L,8327165,unique,3L,8327165,yes
ILLUMINA-075005_0053_FC:3:1:4541:1328#0,3R,13209088,unique,3R,13209088,yes
ILLUMINA-075005_0053_FC:3:1:4608:1327#0,2L,13945287,unique,2L,13945287,yes
ILLUMINA-075005_0053_FC:3:1:5103:1326#0,2R,24085182,unique,2R,24085182,yes
ILLUMINA-075005_0053_FC:3:1:5979:1319#0,3L,21705410,unique,3L,21705410,yes
ILLUMINA-075005_0053_FC:3:1:6239:1321#0,3R,15245045,unique,3R,15245045,yes
ILLUMINA-075005_0053_FC:3:1:6555:1319#0,3R,24326253,unique,3R,24326253,yes
ILLUMINA-075005_0053_FC:3:1:7115:1320#0,2R,22800709,unique,2R,22800709,yes
ILLUMINA-075005_0053_FC:3:1:7553:1326#0,3R,22029230,unique,3R,22029230,yes
ILLUMINA-075005_0053_FC:3:1:7654:1328#0,2R,18145192,unique,2R,18145192,yes
ILLUMINA-075005_0053_FC:3:1:7723:1318#0,X,9967426,unique,X,9967426,yes
ILLUMINA-075005_0053_FC:3:1:8462:1324#0,2R,8591864,unique,2R,8591864,yes
ILLUMINA-075005_0053_FC:3:1:8626:1317#0,X,5673240,unique,X,5673240,yes
ILLUMINA-075005_0053_FC:3:1:8792:1318#0,3L,10885717,unique,3L,10885717,yes
ILLUMINA-075005_0053_FC:3:1:9102:1323#0,2L,8363954,unique,2L,8363954,yes
ILLUMINA-075005_0053_FC:3:1:9178:1319#0,3L,11121895,unique,3L,11121895,yes
ILLUMINA-075005_0053_FC:3:1:9567:1325#0,2L,11003087,unique,2L,11003087,yes
ILLUMINA-075005_0053_FC:3:1:9793:1325#0,2R,19443430,unique,2R,19443430,yes
ILLUMINA-075005_0053_FC:3:1:10608:1320#0,2L,13922101,unique,2L,13922101,yes
ILLUMINA-075005_0053_FC:3:1:10678:1327#0,X,8069133,unique,X,8069133,yes
ILLUMINA-075005_0053_FC:3:1:11061:1320#0,2R,17408530,unique,2R,17408530,yes
ILLUMINA-075005_0053_FC:3:1:11846:1324#0,3R,27918073,unique,3R,27918073,yes
ILLUMINA-075005_0053_FC:3:1:11887:1325#0,2R,21012977,unique,2R,21012977,yes
ILLUMINA-075005_0053_FC:3:1:12449:1318#0,3R,7088262,unique,3R,7088262,yes
ILLUMINA-075005_0053_FC:3:1:12688:1328#0,3L,3177392,unique,3L,3177392,yes
ILLUMINA-075005_0053_FC:3:1:12881:1321#0,2L,13922215,unique,2L,13922215,yes
ILLUMINA-075005_0053_FC:3:1:14083:1320#0,2L,13945665,unique,2L,13945665,yes
ILLUMINA-075005_0053_FC:3:1:14361:1318#0,2R,6695993,unique,2R,6695993,yes
ILLUMINA-075005_0053_FC:3:1:15166:1318#0,3R,25246283,unique,3R,25246283,yes
ILLUMINA-075005_0053_FC:3:1:15233:1322#0,3L,17475474,unique,3L,17475474,yes
ILLUMINA-075005_0053_FC:3:1:15304:1329#0,2L,13945823,unique,2L,13945823,yes
ILLUMINA-075005_0053_FC:3:1:15348:1328#0,3R,31217841,unique,3R,31217841,yes
ILLUMINA-075005_0053_FC:3:1:16266:1323#0,X,3853667,unique,X,3853667,yes
ILLUMINA-075005_0053_FC:3:1:16411:1319#0,3R,31745239,unique,3R,31745239,yes
ILLUMINA-075005_0053_FC:3:1:16693:1326#0,2L,4479849,unique,2L,4479849,yes
ILLUMINA-075005_0053_FC:3:1:16877:1325#0,2R,22640605,unique,2R,22640605,yes
ILLUMINA-075005_0053_FC:3:1:17194:1326#0,2L,6977913,unique,2L,6977913,yes
ILLUMINA-075005_0053_FC:3:1:17295:1321#0,3R,22026759,unique,3R,22026759,yes
ILLUMINA-075005_0053_FC:3:1:17633:1327#0,2L,21171976,unique,2L,21171976,yes
ILLUMINA-075005_0053_FC:3:1:17659:1329#0,3R,30172913,unique,3R,30172913,yes
ILLUMINA-075005_0053_FC:3:1:18200:1320#0,2R,15544949,unique,2R,15544949,yes
ILLUMINA-075005_0053_FC:3:1:18492:1319#0,2L,22536139,unique,2L,22536139,yes
ILLUMINA-075005_0053_FC:3:1:18888:1324#0,3L,8326901,unique,3L,8326901,yes
ILLUMINA-075005_0053_FC:3:1:19415:1323#0,3L,12528327,unique,3L,12528327,yes
ILLUMINA-075005_0053_FC:3:1:19550:1322#0,X,6360600,unique,X,6360600,yes
ILLUMINA-075005_0053_FC:3:1:1045:1339#0,2R,7823281,unique,2R,7823281,yes
ILLUMINA-075005_0053_FC:3:1:1914:1338#0,2L,8430686,unique,2L,8430686,yes
ILLUMINA-075005_0053_FC:3:1:2087:1335#0,2L,8161884,unique,2L,8161884,yes
ILLUMINA-075005_0053_FC:3:1:2108:1337#0,X,13596615,unique,X,13596615,yes
ILLUMINA-075005_0053_FC:3:1:2569:1340#0,3L,1667578,unique,3L,1667578,yes
ILLUMINA-075005_0053_FC:3:1:2795:1337#0,2R,12871139,unique,2R,12871139,yes
ILLUMINA-075005_0053_FC:3:1:3170:1340#0,3R,24660207,unique,3R,24660207,yes
ILLUMINA-075005_0053_FC:3:1:3222:1334#0,3R,18165806,unique,3R,18165806,yes
ILLUMINA-075005_0053_FC:3:1:3556:1339#0,3R,29729663,unique,3R,29729663,yes
ILLUMINA-075005_0053_FC:3:1:3590:1330#0,3R,27050286,unique,3R,27050286,yes
ILLUMINA-075005_0053_FC:3:1:4235:1337#0,3L,8327893,unique,3L,8327893,yes
ILLUMINA-075005_0053_FC:3:1:4627:1336#0,3L,19811680,unique,3L,19811680,yes
ILLUMINA-075005_0053_FC:3:1:4719:1335#0,3L,13024522,unique,3L,13024522,yes
ILLUMINA-075005_0053_FC:3:1:4880:1336#0,2L,562228,unique,2L,562228,yes
ILLUMINA-075005_0053_FC:3:1:5052:1331#0,3R,8777475,unique,3R,8777475,yes
ILLUMINA-075005_0053_FC:3:1:5951:1339#0,3R,31216905,unique,3R,31216905,yes
ILLUMINA-075005_0053_FC:3:1:6123:1332#0,3L,5569204,unique,3L,5569204,yes
ILLUMINA-075005_0053_FC:3:1:6693:1336#0,2L,10409913,unique,2L,10409913,yes
ILLUMINA-075005_0053_FC:3:1:7277:1331#0,X,17923648,unique,X,17923648,yes
ILLUMINA-075005_0053_FC:3:1:7429:1338#0,2L,8042461,unique,2L,8042461,yes
ILLUMINA-075005_0053_FC:3:1:7678:1336#0,3L,1791355,unique,3L,1791355,yes
ILLUMINA-075005_0053_FC:3:1:7818:1332#0,X,624890,unique,X,624890,yes
ILLUMINA-075005_0053_FC:3:1:8263:1338#0,3R,15278148,unique,3R,15278148,yes
ILLUMINA-075005_0053_FC:3:1:8480:1337#0,2R,8591864,unique,2R,8591864,yes
ILLUMINA-075005_0053_FC:3:1:8655:1332#0,2L,13370354,unique,2L,13370354,yes
